date,product_id,product_name,category,price,base_price,cost_price,competitor_price,discount_percent,stock_level,rating,review_count,ad_spend_usd,holiday_effect,customer_segment,season,month,day_of_week,day_of_week_name,day_of_month,is_weekend,historical_demand_7d,historical_demand_30d,demand_units,revenue,profit
2025-05-03,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,170.61,175.0,45.0,169.39,20.0,295,4.19,709,180.17,0.0,Budget,Spring,5,5,Saturday,3,1,135.14,123.53,172,29344.92,21604.92
2025-05-03,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,394.35,350.0,90.0,365.14,0.0,231,4.82,675,167.23,0.0,Standard,Spring,5,5,Saturday,3,1,20.29,21.7,21,8281.35,6391.35
2025-05-03,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,23.47,24.5,8.0,26.18,0.0,707,4.76,669,190.0,0.0,Premium,Spring,5,5,Saturday,3,1,275.86,329.77,232,5445.04,3589.04
2025-05-03,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,64.79,65.0,22.0,64.13,0.0,346,4.56,778,144.95,0.0,Standard,Spring,5,5,Saturday,3,1,112.14,111.17,124,8033.96,5305.96
2025-05-04,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,80.56,79.99,28.0,73.06,0.0,94,4.13,639,123.76,0.0,Standard,Spring,5,6,Sunday,4,1,119.57,93.23,75,6042.0,3942.0
2025-05-04,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,114.65,119.99,42.0,121.56,0.0,439,4.05,747,197.32,0.0,Standard,Spring,5,6,Sunday,4,1,107.86,122.3,101,11579.65,7337.65
2025-05-04,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,153.6,149.99,55.0,149.33,0.0,195,4.7,772,149.9,0.0,Standard,Spring,5,6,Sunday,4,1,35.86,37.9,32,4915.2,3155.2
2025-05-04,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,190.36,199.99,85.0,197.78,0.0,508,4.39,755,135.95,0.0,Budget,Spring,5,6,Sunday,4,1,69.43,68.87,83,15799.88,8744.88
2025-05-04,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,539.72,549.99,280.0,522.65,0.0,617,4.57,727,182.86,0.0,Premium,Spring,5,6,Sunday,4,1,28.29,32.67,25,13493.0,6493.0
2025-05-04,ELEC_003,Smart Fitness Watch Gen-4,Electronics,95.29,129.99,50.0,136.55,25.0,378,4.28,682,136.13,0.0,Budget,Spring,5,6,Sunday,4,1,93.0,99.33,179,17056.91,8106.91
2025-05-04,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,93.64,89.99,35.0,89.22,0.0,538,4.78,701,142.66,0.0,Standard,Spring,5,6,Sunday,4,1,58.0,60.2,51,4775.64,2990.64
2025-05-04,HOME_001,Espresso Machine & Milk Frother,Home & Living,163.31,159.99,65.0,157.56,0.0,182,4.74,759,153.78,0.0,Standard,Spring,5,6,Sunday,4,1,46.57,49.27,44,7185.64,4325.64
2025-05-04,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,102.19,99.99,40.0,99.87,0.0,462,4.05,758,153.86,0.0,Standard,Spring,5,6,Sunday,4,1,68.0,64.3,62,6335.78,3855.78
2025-05-04,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,207.87,175.0,45.0,185.75,0.0,187,4.2,684,122.32,0.0,Standard,Spring,5,6,Sunday,4,1,130.29,123.37,108,22449.96,17589.96
2025-05-04,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,364.15,350.0,90.0,363.19,0.0,205,4.69,841,107.15,0.0,Standard,Spring,5,6,Sunday,4,1,20.57,21.8,26,9467.9,7127.9
2025-05-04,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,17.5,24.5,8.0,25.46,25.0,635,4.16,792,130.21,0.0,Budget,Spring,5,6,Sunday,4,1,319.29,338.63,707,12372.5,6716.5
2025-05-04,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,66.47,65.0,22.0,58.38,0.0,211,4.43,748,141.53,0.0,Budget,Spring,5,6,Sunday,4,1,109.57,109.07,135,8973.45,6003.45
2025-05-05,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,80.86,79.99,28.0,82.38,0.0,597,4.35,764,213.03,0.0,Premium,Spring,5,0,Monday,5,0,110.29,92.87,65,5255.9,3435.9
2025-05-05,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,122.5,119.99,42.0,119.52,0.0,337,4.87,753,117.28,0.0,Standard,Spring,5,0,Monday,5,0,107.71,119.3,102,12495.0,8211.0
2025-05-05,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,148.88,149.99,55.0,149.5,0.0,160,4.17,740,128.92,0.0,Standard,Spring,5,0,Monday,5,0,36.86,38.03,35,5210.8,3285.8
2025-05-05,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,204.15,199.99,85.0,195.53,0.0,448,4.06,757,77.6,0.0,Standard,Spring,5,0,Monday,5,0,69.71,68.83,60,12249.0,7149.0
2025-05-05,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,564.58,549.99,280.0,563.31,0.0,585,4.13,774,199.51,0.0,Budget,Spring,5,0,Monday,5,0,29.0,31.6,32,18066.56,9106.56
2025-05-05,ELEC_003,Smart Fitness Watch Gen-4,Electronics,119.18,129.99,50.0,135.72,10.0,270,4.09,743,155.04,0.0,Standard,Spring,5,0,Monday,5,0,95.43,99.27,108,12871.44,7471.44
2025-05-05,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,68.75,89.99,35.0,95.62,25.0,433,4.19,688,220.05,0.0,Budget,Spring,5,0,Monday,5,0,64.71,61.9,105,7218.75,3543.75
2025-05-05,HOME_001,Espresso Machine & Milk Frother,Home & Living,158.93,159.99,65.0,161.67,0.0,138,4.34,805,59.79,0.0,Budget,Spring,5,0,Monday,5,0,44.0,49.5,44,6992.92,4132.92
2025-05-05,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,102.6,99.99,40.0,103.87,0.0,399,4.58,784,184.08,0.0,Standard,Spring,5,0,Monday,5,0,67.29,64.67,63,6463.8,3943.8
2025-05-05,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,180.61,175.0,45.0,173.93,0.0,757,4.12,801,168.6,0.0,Standard,Spring,5,0,Monday,5,0,124.86,123.5,108,19505.88,14645.88
2025-05-05,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,360.83,350.0,90.0,343.28,0.0,188,4.47,754,103.42,0.0,Premium,Spring,5,0,Monday,5,0,20.0,21.73,17,6134.11,4604.11
2025-05-05,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,25.15,24.5,8.0,23.5,0.0,193,4.68,806,210.84,0.0,Budget,Spring,5,0,Monday,5,0,368.29,347.0,442,11116.3,7580.3
2025-05-05,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,62.02,65.0,22.0,72.08,0.0,600,4.46,785,95.45,0.0,Standard,Spring,5,0,Monday,5,0,111.86,109.83,140,8682.8,5602.8
2025-05-06,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,81.36,79.99,28.0,80.02,0.0,535,4.76,688,169.01,0.0,Premium,Spring,5,1,Tuesday,6,0,93.14,92.23,62,5044.32,3308.32
2025-05-06,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,121.17,119.99,42.0,113.7,0.0,257,4.34,784,111.8,0.0,Premium,Spring,5,1,Tuesday,6,0,105.43,118.3,80,9693.6,6333.6
2025-05-06,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,144.53,149.99,55.0,137.03,0.0,119,4.79,807,150.88,0.0,Standard,Spring,5,1,Tuesday,6,0,38.14,38.43,41,5925.73,3670.73
2025-05-06,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,190.48,199.99,85.0,194.4,0.0,400,4.02,768,144.76,0.0,Premium,Spring,5,1,Tuesday,6,0,64.57,68.27,48,9143.04,5063.04
2025-05-06,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,567.17,549.99,280.0,554.24,0.0,555,4.07,755,135.62,0.0,Standard,Spring,5,1,Tuesday,6,0,29.71,31.8,30,17015.1,8615.1
2025-05-06,ELEC_003,Smart Fitness Watch Gen-4,Electronics,124.01,129.99,50.0,124.72,0.0,174,4.76,792,232.95,0.0,Budget,Spring,5,1,Tuesday,6,0,99.57,99.7,96,11904.96,7104.96
2025-05-06,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,92.95,89.99,35.0,96.7,0.0,387,4.54,786,193.45,0.0,Standard,Spring,5,1,Tuesday,6,0,58.43,61.63,46,4275.7,2665.7
2025-05-06,HOME_001,Espresso Machine & Milk Frother,Home & Living,166.57,159.99,65.0,153.8,0.0,106,4.71,685,155.19,0.0,Premium,Spring,5,1,Tuesday,6,0,42.86,48.37,32,5330.24,3250.24
2025-05-06,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,72.99,99.99,40.0,101.38,25.0,256,4.79,711,156.72,0.0,Standard,Spring,5,1,Tuesday,6,0,77.29,67.9,143,10437.57,4717.57
2025-05-06,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,179.99,175.0,45.0,170.15,0.0,638,4.77,774,134.11,0.0,Budget,Spring,5,1,Tuesday,6,0,121.71,123.43,119,21418.81,16063.81
2025-05-06,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,346.21,350.0,90.0,344.32,0.0,162,4.21,850,183.68,0.0,Budget,Spring,5,1,Tuesday,6,0,20.86,21.83,26,9001.46,6661.46
2025-05-06,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,24.39,24.5,8.0,25.64,0.0,405,4.07,733,116.13,0.0,Budget,Spring,5,1,Tuesday,6,0,349.29,339.37,193,4707.27,3163.27
2025-05-06,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,63.99,65.0,22.0,67.73,5.0,506,4.01,689,119.41,0.0,Standard,Spring,5,1,Tuesday,6,0,111.57,109.73,94,6015.06,3947.06
2025-05-07,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,81.09,79.99,28.0,76.55,0.0,458,4.77,816,111.11,0.0,Budget,Spring,5,2,Wednesday,7,0,86.43,91.5,77,6243.93,4087.93
2025-05-07,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,115.21,119.99,42.0,124.64,5.0,114,4.41,794,134.6,0.0,Budget,Spring,5,2,Wednesday,7,0,112.29,119.4,143,16475.03,10469.03
2025-05-07,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,145.65,149.99,55.0,147.64,0.0,92,4.16,674,162.62,0.0,Premium,Spring,5,2,Wednesday,7,0,36.86,37.93,27,3932.55,2447.55
2025-05-07,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,209.93,199.99,85.0,194.44,0.0,355,4.38,846,100.81,0.0,Premium,Spring,5,2,Wednesday,7,0,61.14,68.1,45,9446.85,5621.85
2025-05-07,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,527.85,549.99,280.0,530.72,0.0,524,4.77,796,134.23,0.0,Standard,Spring,5,2,Wednesday,7,0,30.71,32.03,31,16363.35,7683.35
2025-05-07,ELEC_003,Smart Fitness Watch Gen-4,Electronics,131.52,129.99,50.0,137.15,0.0,97,4.41,787,149.79,0.0,Premium,Spring,5,2,Wednesday,7,0,101.57,99.17,77,10127.04,6277.04
2025-05-07,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,89.1,89.99,35.0,88.48,0.0,324,4.68,694,178.41,0.0,Budget,Spring,5,2,Wednesday,7,0,59.71,60.33,63,5613.3,3408.3
2025-05-07,HOME_001,Espresso Machine & Milk Frother,Home & Living,158.1,159.99,65.0,158.03,0.0,640,4.59,674,216.66,0.0,Standard,Spring,5,2,Wednesday,7,0,41.57,47.6,39,6165.9,3630.9
2025-05-07,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,102.58,99.99,40.0,104.71,0.0,194,4.37,725,143.28,0.0,Standard,Spring,5,2,Wednesday,7,0,75.0,68.37,62,6359.96,3879.96
2025-05-07,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,125.79,175.0,45.0,178.86,25.0,398,4.48,714,165.34,0.0,Premium,Spring,5,2,Wednesday,7,0,136.86,126.5,240,30189.6,19389.6
2025-05-07,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,357.36,350.0,90.0,331.04,0.0,145,4.59,668,66.85,0.0,Standard,Spring,5,2,Wednesday,7,0,21.29,21.63,17,6075.12,4545.12
2025-05-07,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,24.69,24.5,8.0,25.65,0.0,644,4.88,739,138.39,0.0,Standard,Spring,5,2,Wednesday,7,0,358.29,339.1,354,8740.26,5908.26
2025-05-07,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,62.5,65.0,22.0,63.48,0.0,395,4.14,806,113.42,0.0,Budget,Spring,5,2,Wednesday,7,0,112.57,110.47,111,6937.5,4495.5
2025-05-08,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,80.36,79.99,28.0,87.08,0.0,394,4.76,635,129.37,0.0,Premium,Spring,5,3,Thursday,8,0,80.71,90.67,64,5143.04,3351.04
2025-05-08,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,119.29,119.99,42.0,115.65,0.0,548,4.17,776,102.06,0.0,Standard,Spring,5,3,Thursday,8,0,111.29,118.5,98,11690.42,7574.42
2025-05-08,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,148.35,149.99,55.0,138.57,0.0,790,4.04,775,106.94,0.0,Premium,Spring,5,3,Thursday,8,0,35.0,37.5,28,4153.8,2613.8
2025-05-08,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,162.46,199.99,85.0,189.78,20.0,255,4.25,789,176.01,0.0,Standard,Spring,5,3,Thursday,8,0,68.57,69.53,100,16246.0,7746.0
2025-05-08,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,525.99,549.99,280.0,529.29,0.0,491,4.16,714,149.43,0.0,Budget,Spring,5,3,Thursday,8,0,30.43,32.33,33,17357.67,8117.67
2025-05-08,ELEC_003,Smart Fitness Watch Gen-4,Electronics,128.77,129.99,50.0,127.47,0.0,796,4.74,819,155.55,0.0,Premium,Spring,5,3,Thursday,8,0,98.57,98.07,64,8241.28,5041.28
2025-05-08,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,90.41,89.99,35.0,96.18,0.0,288,4.05,733,89.21,0.0,Enterprise,Spring,5,3,Thursday,8,0,58.86,59.8,36,3254.76,1994.76
2025-05-08,HOME_001,Espresso Machine & Milk Frother,Home & Living,159.91,159.99,65.0,165.0,0.0,589,4.72,801,154.8,0.0,Budget,Spring,5,3,Thursday,8,0,44.71,47.73,51,8155.41,4840.41
2025-05-08,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,99.32,99.99,40.0,106.57,0.0,131,4.39,582,147.88,0.0,Standard,Spring,5,3,Thursday,8,0,74.43,68.23,63,6257.16,3737.16
2025-05-08,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,177.97,175.0,45.0,180.86,0.0,264,4.23,749,174.17,0.0,Standard,Spring,5,3,Thursday,8,0,139.71,126.47,134,23847.98,17817.98
2025-05-08,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,343.74,350.0,90.0,341.96,0.0,125,4.49,741,129.18,0.0,Premium,Spring,5,3,Thursday,8,0,21.0,21.63,20,6874.8,5074.8
2025-05-08,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,24.52,24.5,8.0,23.31,0.0,266,4.2,714,133.0,0.0,Standard,Spring,5,3,Thursday,8,0,398.43,348.87,378,9268.56,6244.56
2025-05-08,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,49.53,65.0,22.0,63.95,20.0,204,4.57,677,130.03,0.0,Budget,Spring,5,3,Thursday,8,0,128.71,113.97,191,9460.23,5258.23
2025-05-09,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,80.38,79.99,28.0,88.13,0.0,315,4.18,829,152.81,0.0,Standard,Spring,5,4,Friday,9,0,71.14,91.07,79,6350.02,4138.02
2025-05-09,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,99.19,119.99,42.0,123.88,15.0,411,4.6,794,147.42,0.0,Budget,Spring,5,4,Friday,9,0,120.71,118.37,137,13589.03,7835.03
2025-05-09,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,149.4,149.99,55.0,141.29,0.0,751,4.07,746,110.89,0.0,Budget,Spring,5,4,Friday,9,0,33.14,37.6,39,5826.6,3681.6
2025-05-09,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,209.67,199.99,85.0,187.72,0.0,195,4.37,839,140.35,0.0,Budget,Spring,5,4,Friday,9,0,65.86,67.2,60,12580.2,7480.2
2025-05-09,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,570.41,549.99,280.0,519.9,0.0,473,4.26,793,175.25,0.0,Enterprise,Spring,5,4,Friday,9,0,29.43,31.83,18,10267.38,5227.38
2025-05-09,ELEC_003,Smart Fitness Watch Gen-4,Electronics,93.58,129.99,50.0,121.65,25.0,673,4.24,791,133.92,0.0,Enterprise,Spring,5,4,Friday,9,0,102.29,99.23,123,11510.34,5360.34
2025-05-09,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,88.56,89.99,35.0,93.13,0.0,229,4.49,738,131.72,0.0,Budget,Spring,5,4,Friday,9,0,57.14,59.87,59,5225.04,3160.04
2025-05-09,HOME_001,Espresso Machine & Milk Frother,Home & Living,155.66,159.99,65.0,162.92,0.0,540,4.88,772,185.68,0.0,Premium,Spring,5,4,Friday,9,0,44.86,47.7,49,7627.34,4442.34
2025-05-09,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,98.67,99.99,40.0,101.03,0.0,773,4.37,860,95.45,0.0,Standard,Spring,5,4,Friday,9,0,75.0,68.1,66,6512.22,3872.22
2025-05-09,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,179.13,175.0,45.0,166.78,0.0,182,4.15,782,201.77,0.0,Premium,Spring,5,4,Friday,9,0,137.57,125.47,82,14688.66,10998.66
2025-05-09,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,337.03,350.0,90.0,355.07,0.0,97,4.65,802,156.99,0.0,Standard,Spring,5,4,Friday,9,0,22.14,22.03,28,9436.84,6916.84
2025-05-09,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,25.68,24.5,8.0,25.02,0.0,742,4.06,754,130.94,0.0,Premium,Spring,5,4,Friday,9,0,367.43,341.1,266,6830.88,4702.88
2025-05-09,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,63.24,65.0,22.0,65.41,0.0,90,4.75,736,113.81,0.0,Premium,Spring,5,4,Friday,9,0,129.86,114.0,114,7209.36,4701.36
2025-05-10,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,77.57,79.99,28.0,75.62,0.0,235,4.83,741,214.83,0.0,Standard,Spring,5,5,Saturday,10,1,71.71,89.3,80,6205.6,3965.6
2025-05-10,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,88.33,119.99,42.0,122.78,25.0,227,4.83,818,165.62,0.0,Premium,Spring,5,5,Saturday,10,1,120.71,119.07,184,16252.72,8524.72
2025-05-10,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,153.24,149.99,55.0,149.7,0.0,716,4.8,804,121.31,0.0,Standard,Spring,5,5,Saturday,10,1,33.86,37.8,35,5363.4,3438.4
2025-05-10,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,207.28,199.99,85.0,200.73,0.0,144,4.43,746,163.71,0.0,Premium,Spring,5,5,Saturday,10,1,63.86,66.83,51,10571.28,6236.28
2025-05-10,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,556.86,549.99,280.0,529.09,0.0,455,4.57,766,181.77,0.0,Enterprise,Spring,5,5,Saturday,10,1,26.71,31.3,18,10023.48,4983.48
2025-05-10,ELEC_003,Smart Fitness Watch Gen-4,Electronics,123.9,129.99,50.0,123.97,0.0,576,4.78,752,188.93,0.0,Standard,Spring,5,5,Saturday,10,1,106.29,95.7,97,12018.3,7168.3
2025-05-10,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,88.92,89.99,35.0,90.47,0.0,159,4.67,733,93.32,0.0,Budget,Spring,5,5,Saturday,10,1,61.43,58.6,70,6224.4,3774.4
2025-05-10,HOME_001,Espresso Machine & Milk Frother,Home & Living,167.47,159.99,65.0,168.85,0.0,499,4.39,743,155.81,0.0,Standard,Spring,5,5,Saturday,10,1,42.86,47.3,41,6866.27,4201.27
2025-05-10,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,96.53,99.99,40.0,104.18,0.0,707,4.44,748,177.12,0.0,Premium,Spring,5,5,Saturday,10,1,75.0,68.47,66,6370.98,3730.98
2025-05-10,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,163.82,175.0,45.0,175.27,15.0,760,4.68,717,183.18,0.0,Standard,Spring,5,5,Saturday,10,1,138.43,128.6,178,29159.96,21149.96
2025-05-10,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,433.45,350.0,90.0,369.93,0.0,80,4.76,624,140.36,0.0,Premium,Spring,5,5,Saturday,10,1,21.57,21.43,17,7368.65,5838.65
2025-05-10,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,25.29,24.5,8.0,24.96,0.0,383,4.57,799,102.76,0.0,Premium,Spring,5,5,Saturday,10,1,385.57,343.73,359,9079.11,6207.11
2025-05-10,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,58.79,65.0,22.0,67.55,5.0,467,4.07,700,91.81,0.0,Budget,Spring,5,5,Saturday,10,1,125.0,112.23,90,5291.1,3311.1
2025-05-11,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,82.15,79.99,28.0,83.3,0.0,158,4.54,701,183.32,0.0,Standard,Spring,5,6,Sunday,11,1,72.0,88.33,77,6325.55,4169.55
2025-05-11,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,115.83,119.99,42.0,130.02,0.0,117,4.88,822,204.55,0.0,Standard,Spring,5,6,Sunday,11,1,122.0,117.77,110,12741.3,8121.3
2025-05-11,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,144.11,149.99,55.0,151.58,0.0,673,4.73,742,123.0,0.0,Standard,Spring,5,6,Sunday,11,1,35.43,38.17,43,6196.73,3831.73
2025-05-11,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,192.62,199.99,85.0,204.59,0.0,83,4.03,790,157.86,0.0,Premium,Spring,5,6,Sunday,11,1,60.71,66.8,61,11749.82,6564.82
2025-05-11,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,483.22,549.99,280.0,548.3,15.0,417,4.49,757,174.12,0.0,Standard,Spring,5,6,Sunday,11,1,28.57,31.57,38,18362.36,7722.36
2025-05-11,ELEC_003,Smart Fitness Watch Gen-4,Electronics,130.66,129.99,50.0,122.39,0.0,491,4.57,723,149.47,0.0,Budget,Spring,5,6,Sunday,11,1,92.86,95.83,85,11106.1,6856.1
2025-05-11,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,85.65,89.99,35.0,93.41,0.0,109,4.19,782,154.77,0.0,Premium,Spring,5,6,Sunday,11,1,61.29,58.37,50,4282.5,2532.5
2025-05-11,HOME_001,Espresso Machine & Milk Frother,Home & Living,166.36,159.99,65.0,163.98,0.0,454,4.63,667,170.79,0.0,Budget,Spring,5,6,Sunday,11,1,43.0,47.07,45,7486.2,4561.2
2025-05-11,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,100.87,99.99,40.0,101.54,0.0,638,4.71,719,78.13,0.0,Standard,Spring,5,6,Sunday,11,1,76.0,68.9,69,6960.03,4200.03
2025-05-11,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,219.64,175.0,45.0,185.79,0.0,665,4.27,736,188.1,0.0,Standard,Spring,5,6,Sunday,11,1,136.57,127.9,95,20865.8,16590.8
2025-05-11,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,408.85,350.0,90.0,345.26,0.0,838,4.61,691,81.04,0.0,Standard,Spring,5,6,Sunday,11,1,20.86,21.47,21,8585.85,6695.85
2025-05-11,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,24.09,24.5,8.0,25.7,0.0,610,4.02,781,121.23,0.0,Budget,Spring,5,6,Sunday,11,1,339.29,347.23,383,9226.47,6162.47
2025-05-11,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,57.16,65.0,22.0,66.57,15.0,305,4.9,778,157.01,0.0,Standard,Spring,5,6,Sunday,11,1,128.86,114.27,162,9259.92,5695.92
2025-05-12,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,77.44,79.99,28.0,81.12,0.0,511,4.83,790,154.1,0.0,Budget,Spring,5,0,Monday,12,0,75.29,88.67,88,6814.72,4350.72
2025-05-12,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,121.9,119.99,42.0,131.18,0.0,542,4.71,747,121.27,0.0,Budget,Spring,5,0,Monday,12,0,123.71,117.5,114,13896.6,9108.6
2025-05-12,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,150.91,149.99,55.0,166.03,0.0,635,4.77,806,181.76,0.0,Standard,Spring,5,0,Monday,12,0,35.86,38.33,38,5734.58,3644.58
2025-05-12,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,155.95,199.99,85.0,189.68,20.0,516,4.5,759,127.04,0.0,Standard,Spring,5,0,Monday,12,0,64.0,65.73,83,12943.85,5888.85
2025-05-12,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,568.12,549.99,280.0,526.34,0.0,390,4.64,876,198.73,0.0,Standard,Spring,5,0,Monday,12,0,27.86,31.27,27,15339.24,7779.24
2025-05-12,ELEC_003,Smart Fitness Watch Gen-4,Electronics,128.88,129.99,50.0,143.94,0.0,385,4.66,684,186.32,0.0,Budget,Spring,5,0,Monday,12,0,92.57,97.03,106,13661.28,8361.28
2025-05-12,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,86.24,89.99,35.0,98.31,0.0,717,4.81,789,138.96,0.0,Premium,Spring,5,0,Monday,12,0,53.57,58.13,51,4398.24,2613.24
2025-05-12,HOME_001,Espresso Machine & Milk Frother,Home & Living,143.5,159.99,65.0,154.69,10.0,399,4.22,721,115.02,0.0,Budget,Spring,5,0,Monday,12,0,44.57,47.6,55,7892.5,4317.5
2025-05-12,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,100.13,99.99,40.0,102.2,0.0,562,4.25,726,152.04,0.0,Budget,Spring,5,0,Monday,12,0,77.86,69.57,76,7609.88,4569.88
2025-05-12,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,167.22,175.0,45.0,171.48,0.0,527,4.89,830,163.93,0.0,Standard,Spring,5,0,Monday,12,0,140.86,129.27,138,23076.36,16866.36
2025-05-12,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,367.01,350.0,90.0,355.32,0.0,815,4.67,783,165.51,0.0,Budget,Spring,5,0,Monday,12,0,21.71,21.37,23,8441.23,6371.23
2025-05-12,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,25.38,24.5,8.0,24.55,0.0,309,4.87,783,158.69,0.0,Premium,Spring,5,0,Monday,12,0,319.14,349.17,301,7639.38,5231.38
